date,open,high,low,close,volume,cma,y
 2012/06/18,2313.53,2325.05,2309.71,2316.05,60594624,2298.9028571429,-1
 2012/06/19,2313.46,2313.46,2298.39,2300.79,60135904,2285.3585714286,-1
 2012/06/20,2300.41,2304.46,2291.54,2292.88,54103956,2274.8042857143,-1
 2012/06/21,2288.45,2288.45,2253.79,2260.88,58992012,2261.9585714286,-1
 2012/06/25,2253.51,2253.51,2223.05,2224.11,59768952,2244.7857142857,-1
 2012/06/26,2214.65,2229.24,2203.94,2222.07,52940800,2234.02,-1
 2012/06/27,2219.94,2233.54,2213.32,2216.93,51049128,2224.4814285714,-1
 2012/06/28,2220.24,2224.16,2195.36,2195.84,54182184,2219.9542857143,-1
 2012/06/29,2190.58,2226.49,2188.72,2225.43,61441888,2220.4114285714,-1
 2012/07/02,2234.32,2234.87,2215.36,2226.11,62196208,2217.4514285714,-1
 2012/07/03,2225.57,2244.83,2219.05,2229.19,62703020,2218.4014285714,-1
 2012/07/04,2233.33,2239.27,2219.45,2227.31,55273656,2214.8257142857,-1
 2012/07/05,2218.22,2218.22,2192.65,2201.35,57967936,2206.1128571429,-1
 2012/07/06,2203.73,2227.47,2185.52,2223.58,76557920,2198.8657142857,-1
 2012/07/09,2210.71,2216.7,2168.61,2170.81,75111472,2192.6228571429,-1
 2012/07/10,2166.95,2178.2,2156.73,2164.44,58993972,2186.7071428571,-1
 2012/07/11,2160.02,2176.49,2156.6,2175.38,58614472,2179.08,1
 2012/07/12,2172.06,2197.04,2152.68,2185.49,82133760,2170.1671428571,1
 2012/07/13,2180.17,2198.66,2177.92,2185.9,57546840,2169.9228571429,-1
 2012/07/16,2187.89,2188.06,2146.15,2147.96,67487680,2172.8371428571,-1
 2012/07/17,2142.43,2165.33,2141.48,2161.19,55184408,2171.8742857143,-1
 2012/07/18,2159.86,2170.3,2138.79,2169.1,66552660,2165.5757142857,-1
 2012/07/19,2164.27,2197.79,2159.94,2184.84,79338048,2159.96,-1
 2012/07/20,2180.01,2185.73,2162.06,2168.64,64346672,2158.2728571429,-1
 2012/07/23,2154.17,2154.17,2135.56,2141.4,55677080,2153.2457142857,-1
 2012/07/24,2132.32,2158.95,2131.01,2146.59,54411288,2147.4828571429,-1
 2012/07/25,2141.04,2151.45,2132.83,2136.15,48575896,2136.7785714286,-1
 2012/07/26,2134.99,2147.66,2124.16,2126,52884076,2127.4914285714,-1
 2012/07/27,2132.01,2139.15,2120.63,2128.76,52076920,2124.9142857143,-1
 2012/07/30,2128.16,2137.74,2107.63,2109.91,51992384,2119.8557142857,1
 2012/07/31,2109.32,2116.9,2100.25,2103.63,53456096,2119.3771428571,1
 2012/08/01,2101.72,2130.71,2101.71,2123.36,53804600,2123.5085714286,1
 2012/08/02,2120.15,2126.46,2103.5,2111.18,53467540,2127.6314285714,1
 2012/08/03,2113.96,2133.27,2108.33,2132.8,53371328,2134.9285714286,1
 2012/08/06,2129.15,2158.68,2127.26,2154.92,71843200,2144.9957142857,1
 2012/08/07,2153.09,2159.68,2148.9,2157.62,75049800,2151.4885714286,-1
 2012/08/08,2158.98,2168.73,2153.02,2160.99,72869536,2155.0457142857,-1
 2012/08/09,2159.43,2175.54,2148.69,2174.1,72529248,2156.4342857143,-1
 2012/08/10,2172.96,2176.79,2165.28,2168.81,68368560,2151.2957142857,-1
 2012/08/13,2164.04,2164.04,2134.55,2136.08,71352320,2144.8071428571,-1
 2012/08/14,2137.05,2144.01,2119.25,2142.52,67571592,2138.2214285714,-1
 2012/08/15,2138.28,2139.14,2118.5,2118.95,54609392,2128.63,-1
 2012/08/16,2116.08,2122.68,2109.66,2112.2,45173008,2121.41,-1
 2012/08/17,2111.65,2120.71,2100.79,2114.89,44390632,2117.3571428571,-1
 2012/08/20,2102.23,2110.78,2089.02,2106.96,46717500,2113.15,-1
 2012/08/21,2106.38,2124.2,2103.07,2118.27,60756504,2109.3142857143,-1
 2012/08/22,2118.88,2121.15,2097.61,2107.71,58441412,2101.2442857143,-1
 2012/08/23,2106.96,2118.74,2097.08,2113.07,58472300,2095.2814285714,-1
 2012/08/24,2108.36,2109.82,2089.22,2092.1,60178948,2087.6071428571,-1
 2012/08/27,2085.37,2085.37,2055.38,2055.71,60314832,2078.2228571429,-1
 2012/08/28,2054.97,2083.96,2052.49,2073.15,54422104,2069.6242857143,-1
 2012/08/29,2066.82,2073.95,2051.77,2053.24,52209808,2061.9214285714,-1
 2012/08/30,2044.03,2060.19,2032.54,2052.58,61963792,2055,1
 2012/08/31,2046.29,2059.3,2044.65,2047.52,46143904,2052.4242857143,1
 2012/09/03,2044.82,2066.78,2041.16,2059.15,60635496,2049.3914285714,1
 2012/09/04,2060.61,2063.82,2039.27,2043.65,57462184,2060.0371428571,1
 2012/09/05,2038.87,2048.32,2029.05,2037.68,57649804,2071.7957142857,1
 2012/09/06,2040.67,2052.95,2036.37,2051.92,56091816,2082.2285714286,1
 2012/09/07,2062.99,2145,2062.99,2127.76,139932624,2091.8571428571,1
 2012/09/10,2128.06,2140.17,2120.49,2134.89,103580024,2101.39,-1
 2012/09/11,2127.52,2127.52,2107.22,2120.55,80426640,2113.7,-1
 2012/09/12,2129.69,2137.89,2109.14,2126.55,84114744,2117.4971428571,-1
 2012/09/13,2123.84,2130.08,2110,2110.38,79044976,2107.7514285714,-1
 2012/09/14,2127.39,2136.23,2111.12,2123.85,91248272,2098.1714285714,-1
 2012/09/17,2120.62,2121.58,2077.48,2078.5,76392232,2084.4985714286,-1
 2012/09/18,2069.34,2074.76,2053.66,2059.54,53794848,2070.2328571429,-1
 2012/09/19,2061.06,2069.95,2055.2,2067.83,52243628,2059.2057142857,-1
 2012/09/20,2060.31,2060.31,2023.08,2024.84,67482656,2045.6971428571,1
 2012/09/21,2020.55,2041.95,2018.26,2026.69,60289456,2035.0785714286,1
 2012/09/24,2015.77,2040.85,2005.26,2033.19,57637780,2034.6185714286,1
 2012/09/25,2028.63,2039.1,2021.81,2029.29,48219408,2037.2385714286,1
 2012/09/26,2027.86,2033.04,1999.48,2004.17,50400828,2044.3214285714,1
 2012/09/27,2003.1,2068.07,2002.32,2056.32,76691456,2056.97,1
 2012/09/28,2042.89,2089.63,2040.35,2086.17,79448952,2069.3628571429,1
 2012/10/08,2084.85,2096.26,2063.09,2074.42,55131612,2079.8742857143,1
 2012/10/09,2081.59,2119.34,2081.59,2115.23,84563792,2094.2685714286,1
 2012/10/10,2111.59,2121.99,2102.53,2119.94,78912032,2100.3228571429,1
 2012/10/11,2114.23,2117.84,2101.14,2102.87,74497032,2102.1285714286,1
 2012/10/12,2109.07,2127.31,2092.51,2104.93,68262976,2106.5857142857,1
 2012/10/15,2105.02,2107.2,2085.12,2098.7,53940752,2108.9371428571,1
 2012/10/16,2097.05,2111.78,2089.7,2098.81,57818440,2110.1314285714,1
 2012/10/17,2104.28,2113.16,2088.04,2105.62,59874064,2114.4014285714,1
 2012/10/18,2108.5,2137.69,2107.49,2131.69,87191088,2115.7614285714,-1
 2012/10/19,2129.82,2136.87,2125.74,2128.3,67641280,2118.2314285714,-1
 2012/10/22,2118.52,2138.03,2112.75,2132.76,60117224,2118.6271428571,-1
 2012/10/23,2132.11,2136.22,2111.92,2114.45,72683808,2112.9971428571,-1
 2012/10/24,2106.83,2124,2104.67,2115.99,72886616,2102.6042857143,-1
 2012/10/25,2114.76,2128.74,2100.61,2101.58,85393112,2093.1828571429,-1
 2012/10/26,2100.1,2102.16,2058.06,2066.21,78606432,2084.0571428571,1
 2012/10/29,2061.85,2068.24,2053.09,2058.94,53635008,2082.6257142857,1
 2012/10/30,2059.2,2075.91,2054.26,2062.35,60569092,2082.7771428571,1
 2012/10/31,2061.12,2070.48,2053.58,2068.88,59527232,2084.5557142857,1
 2012/11/01,2070.02,2109.5,2069.95,2104.43,82886672,2090.24,1
 2012/11/02,2105.45,2119.22,2096.53,2117.05,76557216,2096.9242857143,-1
 2012/11/05,2113.33,2123.33,2104.58,2114.03,71538760,2098.2328571429,-1
 2012/11/06,2113.66,2114.79,2078.47,2106,71343848,2098.26,-1
 2012/11/07,2102.42,2112.63,2093.29,2105.73,59380128,2094.6657142857,-1
 2012/11/08,2091.25,2092.56,2070.65,2071.51,66594560,2084.7857142857,-1
 2012/11/09,2066.5,2077.23,2062.42,2069.07,54223460,2076.4128571429,-1
 2012/11/12,2069.21,2079.57,2061.84,2079.27,56694856,2065.5971428571,-1
 2012/11/13,2078.13,2078.13,2044.04,2047.89,61087292,2052.5971428571,-1
 2012/11/14,2047.26,2056.49,2040.17,2055.42,48093000,2044.8071428571,-1
 2012/11/15,2045.46,2053.56,2029.87,2030.29,50556856,2036.2142857143,-1
 2012/11/16,2026.56,2028.69,2001.72,2014.73,49581680,2029.2214285714,-1
 2012/11/19,2013.25,2018.38,1995.72,2016.98,45327016,2024.61,-1
 2012/11/20,2020.43,2023.61,2004.17,2008.92,42580636,2020.6042857143,-1
 2012/11/21,2008.21,2031.15,1995.17,2030.32,53282020,2018.7714285714,-1
 2012/11/22,2021.21,2023.08,2009.72,2015.61,45577848,2015.4057142857,-1
 2012/11/23,2020.02,2034.88,2017,2027.38,51551468,2009.1971428571,-1
 2012/11/26,2023.34,2027.27,2014.03,2017.46,44779552,2002.7071428571,-1
 2012/11/27,2012.07,2014.21,1990.34,1991.17,56627424,1995.5357142857,-1
 2012/11/28,1984.48,1984.86,1968.21,1973.52,50505588,1987.5585714286,1
 2012/11/29,1972.93,1980.56,1961.82,1963.49,49540088,1980.0957142857,1
 2012/11/30,1961.81,1983.42,1959.33,1980.12,56893416,1982.16,1
 2012/12/03,1977.25,1988.19,1957.88,1959.77,61653376,1987.5985714286,1
 2012/12/04,1956.62,1980.12,1949.46,1975.14,62378124,2000.2085714286,1
 2012/12/05,1973.11,2040.6,1970.2,2031.91,119973040,2017.3914285714,1
 2012/12/06,2029.56,2036.61,2018.38,2029.24,81459216,2030.9028571429,1
 2012/12/07,2028.77,2065.75,2023.96,2061.79,115157288,2048.4685714286,1
 2012/12/10,2067.32,2087.01,2064.62,2083.77,115383224,2060.8028571429,1
 2012/12/11,2077.56,2088.64,2070.19,2074.7,93370832,2077.7628571429,1
 2012/12/12,2073.27,2085.93,2066.39,2082.73,78559144,2096.4914285714,1
 2012/12/13,2077.42,2081.36,2059.47,2061.48,72272320,2110.8728571429,1
 2012/12/14,2062.69,2152.5,2062.54,2150.63,160873808,2122.0828571429,1
 2012/12/17,2152.1,2169.57,2151.94,2160.34,144242224,2135.4614285714,1
 2012/12/18,2155.86,2183.71,2144.73,2162.46,126099464,2145.5442857143,1
 2012/12/19,2158.67,2175.4,2154.29,2162.24,94391520,2159.4828571429,1
 2012/12/20,2156.19,2174.82,2142.95,2168.35,99384184,2168.48,1
 2012/12/21,2169.57,2190.4,2148.17,2153.31,103372872,2176.8785714286,1
 2012/12/24,2150.65,2170.39,2149.82,2159.05,78469664,2183.0842857143,1
 2012/12/25,2154.32,2220.26,2146.86,2213.61,143327712,2193.2285714286,1
 2012/12/26,2211.59,2220.48,2206.79,2219.13,121858632,2207.6257142857,1
 2012/12/27,2223.66,2234.72,2204.79,2205.9,129023504,2225.2942857143,1
 2012/12/28,2207.91,2234.87,2204,2233.25,115924936,2243.3385714286,1
 2012/12/31,2236.46,2269.51,2236.46,2269.13,128031400,2252.2614285714,1
 2013/01/04,2289.51,2296.11,2256.56,2276.99,139469936,2260.2914285714,1
 2013/01/07,2271.66,2293.32,2266.86,2285.36,118162816,2271.4,1
 2013/01/08,2284.65,2289.14,2262.98,2276.07,122907880,2272.7928571429,1
 2013/01/09,2271.3,2283.9,2259.05,2275.34,122014928,2278.88,1
 2013/01/10,2274.38,2295.48,2268.65,2283.66,120066672,2285.8357142857,1
 2013/01/11,2285.19,2290.21,2234.95,2243,125068272,2289.2842857143,1
 2013/01/14,2236.29,2317.62,2235.11,2311.74,144749888,2290.5471428571,1
 2013/01/15,2312.47,2332.78,2309.32,2325.68,165645984,2296.5085714286,1
 2013/01/16,2322.16,2326.76,2279.51,2309.5,153511168,2302.8742857143,-1
 2013/01/17,2305.14,2305.6,2275.88,2284.91,119101832,2313.18,-1
 2013/01/18,2295.81,2324.51,2285.97,2317.07,125438024,2314.49,-1
 2013/01/21,2321.49,2329.58,2305.1,2328.22,134680464,2311.1928571429,-1
 2013/01/22,2326.49,2335.81,2301.3,2315.14,149466592,2308.5928571429,-1
 2013/01/23,2308.52,2325.12,2296.49,2320.91,118179720,2317.3914285714,-1
 2013/01/24,2320.26,2362.94,2287.3,2302.6,161031680,2323.3785714286,1
 2013/01/25,2300,2308.38,2288.26,2291.3,92605744,2331.13,1
 2013/01/28,2295.35,2346.92,2295.35,2346.5,128383760,2341.17,1
 2013/01/29,2347.22,2363.8,2337.35,2358.98,141853936,2355.1857142857,1
 2013/01/30,2360.75,2383.76,2347.89,2382.48,149878912,2373.1214285714,1
 2013/01/31,2383.43,2391.82,2371.23,2385.42,139707888,2393.3828571429,1
 2013/02/01,2377.41,2421.15,2369.57,2419.02,140818176,2405.9514285714,1
 2013/02/04,2425.92,2440.38,2417.58,2428.15,167551408,2414.4585714286,1
 2013/02/05,2411,2437.42,2403.3,2433.13,150754512,2421.59,-1
 2013/02/06,2432.68,2441.73,2427.7,2434.48,116579968,2426.7528571429,-1
 2013/02/07,2430.69,2433.89,2394.22,2418.53,120008632,2421.5942857143,-1
 2013/02/08,2416.62,2443.03,2414.4,2432.4,109070384,2417.17,-1
 2013/02/18,2441.91,2444.8,2415.43,2421.56,116174992,2401.8585714286,-1
 2013/02/19,2420.26,2427.07,2373.53,2382.91,123473336,2384.67,-1
 2013/02/20,2383.49,2397.94,2370.61,2397.18,110280576,2371.4257142857,-1
 2013/02/21,2378.82,2378.82,2309.17,2325.95,144059472,2351.56,-1
 2013/02/22,2322.94,2330.88,2308.76,2314.16,96981824,2336.0828571429,-1
 2013/02/25,2320.62,2338.78,2315.01,2325.82,88367376,2333.6085714286,-1
 2013/02/26,2313.74,2340.71,2289.89,2293.34,117638664,2328.2271428571,1
 2013/02/27,2297.77,2324.63,2292.03,2313.22,97824888,2320.72,1
 2013/02/28,2322.32,2366.16,2308.92,2365.59,126950496,2322.4557142857,1
 2013/03/01,2364.54,2369.65,2330.86,2359.51,120312752,2325.5071428571,-1
 2013/03/04,2332.08,2333.54,2259.25,2273.4,161750032,2329.9285714286,-1
 2013/03/05,2274.81,2328.14,2270.1,2326.31,131136600,2330.6985714286,-1
 2013/03/06,2333.62,2351.44,2321.6,2347.18,141333696,2322.8414285714,-1
 2013/03/07,2340.44,2352.02,2304.27,2324.29,139756352,2312.4271428571,-1
 2013/03/08,2326.42,2333.67,2314.59,2318.61,98794144,2311.08,-1
 2013/03/11,2314.68,2320.96,2296.58,2310.59,84111904,2303.0757142857,-1
 2013/03/12,2309.16,2333.29,2264.83,2286.61,117664456,2293.25,-1
 2013/03/13,2282.17,2286.33,2253.25,2263.97,90972784,2281.2114285714,1
 2013/03/14,2255.77,2276.22,2253.31,2270.28,80294088,2272.4714285714,1
 2013/03/15,2269.31,2312.08,2250,2278.4,116477816,2273.44,1
 2013/03/18,2267.29,2276.05,2239.21,2240.02,93122768,2278.8157142857,1
 2013/03/19,2244.26,2261.31,2232.02,2257.43,87582104,2288.0028571429,1
 2013/03/20,2257.74,2317.86,2257.42,2317.37,131241280,2296.0657142857,1
 2013/03/21,2318.21,2330.81,2311.6,2324.24,119200912,2298.8185714286,-1
 2013/03/22,2321.4,2332,2314.97,2328.28,101167296,2307.5671428571,-1
 2013/03/25,2334.74,2344.89,2319.91,2326.72,97031528,2304.5485714286,-1
 2013/03/26,2318.58,2319.99,2281.12,2297.67,104449016,2293.0128571429,-1
 2013/03/27,2299.38,2323.48,2289,2301.26,96331192,2280.1785714286,-1
 2013/03/28,2273.55,2273.55,2232.91,2236.3,127658696,2265.8157142857,-1
 2013/03/29,2238.49,2246.87,2228.81,2236.62,85565472,2251.3257142857,-1
 2013/04/01,2229.46,2243.95,2227.31,2234.4,77411776,2239.0285714286,-1
 2013/04/02,2234.9,2253.42,2220.44,2227.74,89714320,2228.2442857143,-1
 2013/04/03,2232.69,2241.34,2217.25,2225.29,81795264,2226.7914285714,-1
 2013/04/08,2196.24,2212.59,2180.67,2211.59,86257472,2224.3528571429,-1
 2013/04/09,2215.47,2234.73,2215.47,2225.77,82896544,2220.4071428571,-1
 2013/04/10,2224.93,2233.04,2212.56,2226.13,80619624,2213.8642857143,-1
 2013/04/11,2236.98,2242.48,2217.26,2219.55,73632704,2209.5157142857,-1
 2013/04/12,2218.1,2226.26,2204.44,2206.78,66846340,2206.9742857143,1
 2013/04/15,2199.91,2204.99,2177.39,2181.94,71632320,2202.95,1
 2013/04/16,2169.63,2196.43,2165.78,2194.85,79992176,2205.5942857143,1
 2013/04/17,2195.03,2197.51,2178.47,2193.8,68314184,2208.8257142857,1
 2013/04/18,2181.82,2206.03,2175.44,2197.6,71616928,2205.6485714286,1
 2013/04/19,2201.12,2250.11,2200.58,2244.64,109660560,2210.8457142857,-1
 2013/04/22,2236.4,2245.12,2232.26,2242.17,95233728,2211.4828571429,-1
 2013/04/23,2242.62,2242.62,2182.81,2184.54,96541312,2209.2128571429,-1
 2013/04/24,2187.35,2226.12,2184.11,2218.32,91600264,2205.8585714286,-1
 2013/04/25,2213.19,2224.63,2191.85,2199.31,96704192,2200.2671428571,1
 2013/04/26,2203.89,2210.58,2173.86,2177.91,76673968,2198.6957142857,1
 2013/05/02,2170.78,2179.65,2161.14,2174.12,68337936,2205.9857142857,1
 2013/05/03,2179.05,2222.81,2179.05,2205.5,88583464,2209.9828571429,1
 2013/05/06,2212.5,2236.07,2212.5,2231.17,92268144,2214.7914285714,1
 2013/05/07,2227.86,2240.26,2219.44,2235.57,86452352,2224.6371428571,1
 2013/05/08,2242.39,2255.21,2235.42,2246.3,90371936,2234.3228571429,1
 2013/05/09,2246.96,2247.86,2221.38,2232.97,98531640,2235.9671428571,1
 2013/05/10,2228.82,2247.67,2225.81,2246.83,90335472,2235.0571428571,1
 2013/05/13,2247.68,2250.85,2231.36,2241.92,86211224,2237.3771428571,1
 2013/05/14,2238.9,2239.93,2205.87,2217.01,83244976,2242.6014285714,1
 2013/05/15,2217.09,2225.19,2213.58,2224.8,71722896,2252.1757142857,1
 2013/05/16,2221.34,2252.87,2210.77,2251.81,110284376,2260.5014285714,1
 2013/05/17,2249.81,2288.09,2248.41,2282.87,126126008,2269.1414285714,1
 2013/05/20,2286.33,2309.39,2281.9,2299.99,139150512,2277.5214285714,1
 2013/05/21,2297.11,2305.3,2290.12,2305.11,124173176,2286.6257142857,1
 2013/05/22,2303.75,2314.18,2292.43,2302.4,128360024,2292.5214285714,1
 2013/05/23,2293.81,2304.95,2274.1,2275.67,124019840,2298.0142857143,1
 2013/05/24,2281.45,2292.6,2270.25,2288.53,101441216,2301.4471428571,1
 2013/05/27,2286.66,2301.7,2283.94,2293.08,107325064,2303.2528571429,1
 2013/05/28,2293.4,2322.1,2281.47,2321.32,132632992,2302.9957142857,-1
 2013/05/29,2323.54,2334.33,2321.17,2324.02,125250728,2306.3642857143,-1
 2013/05/30,2316.25,2325.72,2310.49,2317.75,111913032,2304.0628571429,-1
 2013/05/31,2320.74,2325.53,2299.37,2300.6,108162552,2300.8985714286,-1
 2013/06/03,2300.21,2313.43,2294.11,2299.25,96882816,2289.5828571429,-1
 2013/06/04,2297.1,2297.1,2264.76,2272.42,101895816,2273.4228571429,-1
 2013/06/05,2270.71,2276.87,2260.87,2270.93,76483304,2249.2242857143,-1
 2013/06/06,2264.43,2266.69,2240.07,2242.11,81538696,2229.43,-1
 2013/06/07,2242.26,2250.63,2205.07,2210.9,89978080,2208.9971428571,-1
 2013/06/13,2190.1,2190.1,2126.22,2148.36,94371096,2192.8357142857,-1
 2013/06/14,2150.06,2163.85,2142.78,2162.04,77857472,2174.6242857143,-1
 2013/06/17,2165.99,2169.36,2147.03,2156.22,75757792,2152.04,-1
 2013/06/18,2158.55,2161.68,2138.35,2159.29,69632272,2132.3542857143,-1
 2013/06/19,2150.82,2150.82,2115.79,2143.45,75425016,2105.9085714286,-1
 2013/06/20,2132.81,2132.81,2082.82,2084.02,77787928,2076.9757142857,-1
 2013/06/21,2058.98,2085.86,2042.88,2073.1,79673224,2047.73,-1
 2013/06/24,2068.86,2068.86,1958.4,1963.24,109198216,2017.8328571429,-1
 2013/06/25,1948.31,1963.57,1849.65,1959.51,138158512,1994.37,-1
 2013/06/26,1954.47,1959.16,1922.82,1951.5,101192528,1981.6871428571,1
 2013/06/27,1955.13,1980.54,1942.37,1950.01,105813320,1972.1814285714,1
 2013/06/28,1935.52,1987.98,1925.65,1979.21,100737968,1976.6142857143,1
 2013/07/01,1965.99,1995.92,1957.57,1995.24,78051392,1983.27,-1
 2013/07/02,1992.89,2007.62,1978.43,2006.56,86415416,1991.2271428571,-1
 2013/07/03,1996.51,1996.54,1965.52,1994.27,93466472,1992.4071428571,-1
 2013/07/04,1982.87,2022.14,1974.1,2006.1,100394184,1990.4414285714,-1
 2013/07/05,2006.19,2021.54,2002.37,2007.2,91345224,1992.2828571429,-1
 2013/07/08,1983.21,1983.21,1953.12,1958.27,84136488,2001.7728571429,1
 2013/07/09,1953.6,1969.15,1946.37,1965.45,64538732,2008.2328571429,1
 2013/07/10,1962.84,2009.36,1960.28,2008.13,89797984,2015.8457142857,1
 2013/07/11,2011.02,2092.87,2010.4,2072.99,159970768,2024.2057142857,1
 2013/07/12,2068.04,2074.86,2036.05,2039.49,121174176,2036.5842857143,-1
 2013/07/15,2046.12,2076.67,2037.25,2059.39,101470360,2044.8628571429,-1
 2013/07/16,2054.6,2066.36,2038.54,2065.72,96737400,2042.6514285714,-1
 2013/07/17,2061.19,2075.81,2043.23,2044.92,103251320,2032.9042857143,-1
 2013/07/18,2038.4,2043.37,2016.9,2023.4,92132048,2033.5314285714,-1
 2013/07/19,2025.32,2035.22,1990.25,1992.65,104577568,2029.8085714286,-1
 2013/07/22,1977.73,2005.47,1970.64,2004.76,82922192,2023.4442857143,-1
 2013/07/23,2008.95,2051.53,2005.09,2043.88,109517360,2018.5771428571,-1
 2013/07/24,2035.69,2042.77,2010.42,2033.33,106655776,2011.85,-1
 2013/07/25,2037.34,2045.37,2016.43,2021.17,98545368,2011.48,-1
 2013/07/26,2013.19,2021.57,2000.8,2010.85,73800432,2009.9142857143,-1
 2013/07/29,1997.84,1997.84,1969.85,1976.31,78683272,2007.7985714286,1
 2013/07/30,1981.45,2006.23,1965.36,1990.06,77219784,2007.24,1
 2013/07/31,2000.79,2015.47,1987.88,1993.8,70160600,2011.4271428571,1
 2013/08/01,2000.82,2029.93,1997.06,2029.07,91256688,2018.52,1
 2013/08/02,2039.51,2047.08,2025.65,2029.42,93592768,2028.5871428571,1
 2013/08/05,2031.72,2050.91,2025.23,2050.48,85517968,2036.4214285714,1
 2013/08/06,2043.65,2066.74,2034.96,2060.5,105580976,2044.77,1
 2013/08/07,2056.37,2069.56,2043.75,2046.78,107712592,2055.0857142857,1
 2013/08/08,2044.44,2058.56,2037.25,2044.9,84133288,2066.0485714286,1
 2013/08/09,2052.24,2061.71,2030.13,2052.24,95316424,2073.1428571429,1
 2013/08/12,2058.42,2102.35,2055.72,2101.28,135128976,2076.1971428571,1
 2013/08/13,2101.32,2106.4,2093.8,2106.16,117708872,2079.2928571429,-1
 2013/08/14,2109.23,2122.97,2093.04,2100.14,114437800,2085.1071428571,-1
 2013/08/15,2099.28,2108.41,2079.97,2081.88,99396656,2088.0157142857,-1
 2013/08/16,2075.98,2198.85,2061.65,2068.45,153063328,2083.97,-1
 2013/08/19,2055.13,2091.13,2052.7,2085.6,97446784,2078.3928571429,-1
 2013/08/20,2081.97,2098.98,2066.07,2072.6,107381776,2072.2957142857,-1
 2013/08/21,2076.27,2076.32,2056.91,2072.96,87445992,2074.38,1
 2013/08/22,2069.31,2083.33,2062.37,2067.12,90928304,2079.3971428571,1
 2013/08/23,2075.93,2079.85,2029.37,2057.46,112426352,2081.64,1
 2013/08/26,2061.42,2097.34,2056.13,2096.47,119932656,2085.1585714286,1
 2013/08/27,2095.44,2105.38,2090.43,2103.57,126341968,2088.79,1
 2013/08/28,2092.31,2113.82,2080.86,2101.3,161392032,2093.2657142857,1
 2013/08/29,2108.44,2110.89,2088.24,2097.23,133268216,2102.6442857143,1
 2013/08/30,2097.22,2114.39,2089.1,2098.38,170075648,2107.0942857143,1
 2013/09/02,2104.09,2108.68,2078.46,2098.45,149158528,2109.7885714286,1
 2013/09/03,2100.45,2123.85,2095.46,2123.11,138893168,2115.3157142857,1
 2013/09/04,2121.68,2133,2115.75,2127.62,142000384,2131.7857142857,1
 2013/09/05,2125.25,2127.86,2115.24,2122.43,126544104,2151.7285714286,1
 2013/09/06,2119.33,2143.24,2119.02,2139.99,143260656,2172.1314285714,1
 2013/09/09,2151.35,2218.53,2151.35,2212.52,219427088,2191.06,1
 2013/09/10,2214.81,2238.55,2202.82,2237.98,237206656,2206.5742857143,1
 2013/09/11,2244.96,2258.07,2233,2241.27,244349456,2222.1414285714,-1
 2013/09/12,2236.17,2270.27,2226.29,2255.61,209715104,2228.6514285714,-1
 2013/09/13,2251.46,2259.42,2228.48,2236.22,171984224,2225.6985714286,-1
 2013/09/16,2244.46,2248.47,2226.17,2231.4,154884016,2223.2785714286,-1
 2013/09/17,2230.39,2230.93,2184.92,2185.56,154542560,2218.4585714286,-1
 2013/09/18,2185.94,2195.9,2172.04,2191.85,115111888,2210.3014285714,-1
 2013/09/23,2199.36,2223.07,2198.34,2221.04,133174856,2198.8142857143,-1
 2013/09/24,2219.47,2219.54,2187.24,2207.53,160415056,2188.6185714286,-1
 2013/09/25,2206.23,2217.97,2193.72,2198.51,160212768,2187.0628571429,-1
 2013/09/26,2192.23,2192.23,2154.72,2155.81,140415344,2187.97,1
 2013/09/27,2150.96,2165.78,2149.59,2160.03,105401792,2186.6457142857,1
 2013/09/30,2167.73,2176.3,2165.16,2174.67,92810080,2184.2742857143,1
 2013/10/08,2171.9,2200.02,2161.49,2198.2,126710200,2188.5085714286,1
 2013/10/09,2191.39,2212.35,2185.18,2211.77,130871736,2200.2171428571,1
 2013/10/10,2214.41,2214.59,2186.48,2190.93,149775904,2210.7,1
 2013/10/11,2201.41,2228.87,2200.53,2228.15,156892176,2213.3285714286,1
 2013/10/14,2232.22,2242.98,2226.4,2237.77,165983392,2211.9485714286,1
 2013/10/15,2237.93,2240.25,2221.14,2233.41,153722832,2209.3785714286,-1
 2013/10/16,2228.11,2228.11,2183.4,2193.07,154638640,2214.8514285714,-1
 2013/10/17,2201.71,2211.03,2183.25,2188.54,126767944,2212.3514285714,-1
 2013/10/18,2188.71,2203.29,2184.36,2193.78,103724632,2204.5428571429,-1
 2013/10/21,2198.11,2230.28,2190.39,2229.24,136694400,2194.6728571429,-1
 2013/10/22,2227.34,2227.34,2204.24,2210.65,149132832,2186.0857142857,-1
 2013/10/23,2213.27,2226.85,2177.73,2183.11,146347088,2178.2757142857,-1
 2013/10/24,2178.82,2183.41,2159.87,2164.32,103008952,2169.0014285714,-1
 2013/10/25,2163.69,2170.61,2122.68,2132.96,113924520,2159.1757142857,-1
 2013/10/28,2135.88,2140.96,2123.07,2133.87,88401320,2149.3128571429,1
 2013/10/29,2135.23,2163.66,2093.2,2128.86,143092816,2144.52,1
 2013/10/30,2126.69,2161.94,2121.84,2160.46,119643360,2142.4214285714,1
 2013/10/31,2155.51,2155.51,2137.47,2141.61,108063024,2145.89,1
 2013/11/01,2139.88,2157.31,2132.63,2149.56,89118480,2146.71,-1
 2013/11/04,2156.09,2160.58,2143.21,2149.63,76147944,2146.7871428571,-1
